Concurso,Data,Prêmio1,Prêmio2,Prêmio3,Prêmio4,Prêmio5
4406,12/12/2009,IPPI,PIII,IPPP,IIII,PPII
4407,16/12/2009,PPII,IIIP,IIPI,PIPI,PPPP
4408,19/12/2009,IIIP,PPII,IIPI,PPPI,PIII
4409,23/12/2009,PIII,IIII,PPPI,IIPI,PIPI
4410,26/12/2009,PPII,IIPI,PPIP,PPPP,PPPI
4411,30/12/2009,PIPP,IIPP,PIPI,IPPP,IPII
4412,02/01/2010,PPPP,PIII,IPPI,IIPI,IPII
4413,06/01/2010,PIPP,IPII,IPPP,IIIP,IPPP
4414,09/01/2010,IIIP,PIIP,PIIP,IIIP,IPPP
4415,13/01/2010,IIIP,IPII,PIPP,PIII,IPPP
4416,16/01/2010,IIIP,IPII,IIII,PIPP,PIPP
4417,20/01/2010,PPPP,IPPP,PPIP,IPPP,PIPP
4418,23/01/2010,PPPI,IIIP,PIIP,IPII,PIIP
4419,27/01/2010,IIPP,PPPI,PPPI,IIIP,PIPI
4420,30/01/2010,IPIP,PIPI,IIPI,IIPI,IIPP
4421,03/02/2010,IIII,PIPP,IPPI,PPII,IPII
4422,06/02/2010,IIPP,IIPP,IPPI,IPII,IIIP
4423,10/02/2010,PPPP,PIIP,IPIP,PIIP,PPPP
4424,13/02/2010,IPPI,PPPP,PIPP,PIPP,PPIP
4425,17/02/2010,PPIP,IIPP,IIPI,PIIP,IIPP
4426,20/02/2010,PIPI,PPII,PPPI,PPII,IPIP
4427,24/02/2010,PIPI,PIIP,PIPI,IIII,PIIP
4428,27/02/2010,PPPI,IIPP,PIPP,IIIP,IIPI
4429,03/03/2010,PIPI,IPII,IPII,IPII,PPPI
4430,06/03/2010,PPPP,PPII,PPPP,IPII,PIPP
4431,10/03/2010,PPPI,IIIP,PPPP,PIPP,IIPP
4432,13/03/2010,PPII,IIII,IPPP,PIPI,PIPI
4433,17/03/2010,PPPI,PPPP,PPII,IPPP,PIIP
4434,20/03/2010,PPIP,PIPI,PPIP,PIIP,PPPI
4435,24/03/2010,IIPP,IPPP,PPII,PPPI,PPIP
4436,27/03/2010,PPII,IPIP,IIII,PPPI,PIPP
4437,31/03/2010,PPII,PPPP,PPPI,PPPI,IPIP
4438,03/04/2010,PIIP,PPIP,IPPI,IPIP,PPPI
4439,07/04/2010,IIIP,IIII,PPII,IPII,IIPP
4440,10/04/2010,IPIP,PIII,PPPI,PIIP,IIII
4441,14/04/2010,IIPP,PPIP,IPPI,PPPI,PPIP
4442,17/04/2010,IPPP,IIPI,IPPP,IPPP,PPIP
4443,20/04/2010,IIIP,IPPI,PPIP,IIII,PIPI
4444,24/04/2010,IPPI,IIPP,IPPP,PIII,IPPP
4445,28/04/2010,IPIP,PPIP,PPII,IPPI,PIIP
4446,05/05/2010,PPII,PPII,PPII,PPII,PPII
4447,08/05/2010,IPPP,PIPP,PIPP,IPPI,IIPP
4448,12/05/2010,PPII,IIPP,IPII,PPIP,PPPI
4449,15/05/2010,PIII,IPIP,PIII,IIPP,PIII
4450,19/05/2010,PIIP,IPIP,PIII,IPPI,PPPI
4451,22/05/2010,IPPP,IPPI,IPPP,IPPI,IIPP
4452,26/05/2010,PIII,PIPI,IIPI,IIIP,IIPP
4453,29/05/2010,IIPP,IPPP,PPPP,PPIP,IPIP
4454,02/06/2010,PPII,IPII,PPII,PIPP,PPIP
4455,05/06/2010,PPIP,IPIP,PIPI,IPIP,IPPP
4456,09/06/2010,IPIP,IPPI,IPII,PPIP,PPPI
4457,12/06/2010,PPPI,IIIP,IPII,IPPP,PPIP
4458,16/06/2010,PIPP,PPPI,IPPP,IIIP,IIIP
4459,19/06/2010,PPPP,IIIP,PPPI,PIIP,IPIP
4460,23/06/2010,IPPI,IIIP,IPII,IIPP,IIPI
4461,26/06/2010,IPPP,PIII,PIPI,IPII,PPII
4462,30/06/2010,IIPI,IPPI,PIII,PIII,IPII
4463,03/07/2010,IPII,PIPI,PIPP,IIPP,IPII
4464,07/07/2010,PIPP,IIPP,PIII,IPPI,IIII
4465,10/07/2010,IIPI,IPPI,IIII,PPPI,PPIP
4466,14/07/2010,PPII,PPIP,PPII,PPPI,IPIP
4467,17/07/2010,PPIP,PIPP,IIPP,PPPI,IIPI
4468,21/07/2010,PIPI,PIPI,IPPP,PPIP,IPII
4469,24/07/2010,PPII,IPPI,PIIP,PPIP,PPPP
4470,28/07/2010,IPPP,IIIP,IPII,PIII,IIPP
4471,31/07/2010,PIPP,IIPI,IIII,PIIP,IPPI
4472,04/08/2010,IPPP,IPPP,IPPI,PIPI,IIPP
4473,07/08/2010,PPIP,PIPP,IPPP,IPII,IPPP
4474,11/08/2010,IIIP,PPIP,PIPI,IPPP,PPIP
4475,14/08/2010,IIPI,IIIP,PPIP,PIIP,IPPI
4476,18/08/2010,PPPP,PPIP,PPIP,PIPP,IPPI
4477,21/08/2010,IPII,IIIP,PIII,PIPP,PPII
4478,25/08/2010,IIIP,IPII,IIIP,PIIP,IIIP
4479,28/08/2010,IPPI,PIPI,IPPI,IIPP,PPPI
4480,01/09/2010,PPPP,PPPI,PIIP,PPPI,PPPP
4481,04/09/2010,PIII,PIPP,IPPP,PIPI,IIIP
4482,08/09/2010,IPPI,PIII,IPII,IPPP,PPIP
4483,11/09/2010,IPIP,IPPP,PPIP,IPPP,IPPI
4484,15/09/2010,PIIP,PPPI,PIIP,IIIP,IPPI
4485,18/09/2010,IPPI,IIII,PIPI,PIPP,PPII
4486,22/09/2010,IIIP,PPPP,PPPI,IPIP,PPPI
4487,25/09/2010,PPPP,IIPP,PPIP,PIPP,PPPP
4488,29/09/2010,PIII,IIPP,PPIP,PPIP,PIPP
4489,02/10/2010,PIPP,PPII,IIPP,PPIP,IIII
4490,06/10/2010,IIIP,IPPI,PIPP,PIPI,PPPI
4491,09/10/2010,IIPI,PIII,PIPP,IIPP,PPIP
4492,13/10/2010,IIIP,PIIP,IIIP,PPIP,IIIP
4493,16/10/2010,PPIP,IIII,PPII,PIPP,IIII
4494,20/10/2010,IPPI,IPPI,PIIP,IIII,PIIP
4495,23/10/2010,IPII,IIPP,PIIP,PIII,PIII
4496,27/10/2010,PIPP,PIPI,PIPI,IIPP,IPIP
4497,30/10/2010,PPIP,PIPP,PPPI,PIPI,IPII
4498,03/11/2010,PPIP,PPIP,PPPP,IPIP,PIPP
4499,06/11/2010,PPII,IIPI,PIPI,IPPI,PPPP
4500,10/11/2010,PPPI,PIIP,PPII,IPPP,PIII
4501,13/11/2010,PIIP,PIIP,PIII,IIPP,IPII
4502,17/11/2010,IPII,PPPP,IIPI,IPPP,IPPP
4503,20/11/2010,IPPI,PPPI,PIII,IPPI,PPPI
4504,24/11/2010,IIPI,IIPP,IIIP,IPPP,PIII
4505,27/11/2010,PPPI,IIIP,PIIP,IIIP,IIII
4506,01/12/2010,PIPI,PIII,PPPP,PIPI,PPPP
4507,04/12/2010,PIII,IIII,PPIP,PIPP,IPII
4508,08/12/2010,IPPP,PPIP,IIPP,IPII,IPPP
4509,11/12/2010,PPIP,PPII,PPPI,IPII,IPPI
4510,15/12/2010,PIPP,PPIP,IIPI,PIII,PIPP
4511,18/12/2010,IIPI,PPPP,IPPP,PIPI,PPPP
4512,22/12/2010,PPPP,PPII,PIII,IIPI,IIPI
4513,24/12/2010,PIIP,IIII,IIIP,IIIP,IIII
4514,29/12/2010,IIIP,IPPI,PPPP,IIIP,IPPI
4515,31/12/2010,IIPI,PPPP,IIII,PPIP,IPPI
4516,05/01/2011,PPIP,PPPI,PIII,PIPP,PIIP
4517,08/01/2011,IIPI,PIPP,IIII,IIPP,PPPP
4518,12/01/2011,IPII,PPPI,PIPI,PIIP,PPPI
4519,15/01/2011,IPPI,PPPP,PIII,PIPI,PIII
4520,19/01/2011,PIPP,PPPI,IPPI,PPPI,PIII
4521,22/01/2011,PPII,PIIP,IIIP,IPII,PPII
4522,26/01/2011,IIII,IPPP,IIIP,PPPI,PPPI
4523,29/01/2011,IIPP,IIPP,IIIP,IIII,IIII
4524,02/02/2011,IIPI,PPII,IIPI,IIIP,IIIP
4525,05/02/2011,IIIP,IIII,PPPP,PIII,IIII
4526,09/02/2011,PIII,PIPI,IPPI,PIII,PPPP
4527,12/02/2011,IPIP,IIIP,PIII,IPIP,IPPI
4528,16/02/2011,IPII,PPII,IPIP,PPPP,PIII
4529,19/02/2011,IPII,IIIP,PIII,IIPI,PPPI
4530,23/02/2011,PPIP,PPII,IIIP,PPIP,IPPP
4531,26/02/2011,IIIP,PPPI,IPPP,PPPI,IPPP
4532,02/03/2011,IPPI,PIIP,PIPI,IIIP,PIPI
4533,05/03/2011,PIPI,PPII,PPIP,PIPI,IIPI
4534,09/03/2011,IIPI,PIPI,PIPP,PIIP,IPIP
4535,12/03/2011,PIIP,PIIP,IIPI,IIIP,PPIP
4536,16/03/2011,IPPI,PPPI,IIII,PIPP,IIII
4537,19/03/2011,PPIP,IIII,PIII,PIIP,IPII
4538,23/03/2011,IPPP,IPIP,PIIP,IPPP,IIPP
4539,26/03/2011,PIIP,IPII,IPII,PIPP,PPPI
4540,30/03/2011,PIIP,PIIP,PIIP,IPII,PPPP
4541,02/04/2011,PPPP,IPIP,PIIP,PPPI,PPIP
4542,06/04/2011,PPPI,IIPI,IPII,IPII,PIPI
4543,09/04/2011,IIIP,PPPI,PIPI,PIPI,PIPP
4544,13/04/2011,PPII,PPII,IIPP,PPPI,PPII
4545,16/04/2011,IIPI,IIIP,PIIP,IPIP,PIII
4546,19/04/2011,IIPP,PPPP,PIPI,PIIP,IPPI
4547,23/04/2011,IPPP,PIII,PIIP,PIPP,IIII
4548,27/04/2011,PPII,PPPI,IIIP,PIPI,PIII
4549,30/04/2011,IIII,PIPI,PIIP,PIIP,PIPI
4550,04/05/2011,PPPI,IIPP,PPPP,PPPI,PPIP
4551,07/05/2011,IIPI,IPIP,IIIP,PPPI,IPII
4552,11/05/2011,IPPP,IPPP,IIIP,IPIP,PPII
4553,14/05/2011,PIII,IIII,IIPI,PIII,PIIP
4554,18/05/2011,IPPI,PIIP,PIPI,IIPI,IPPP
4555,21/05/2011,PPII,PIIP,PPII,PIII,IPII
4556,25/05/2011,IPPI,PIPP,PPPP,IPPI,IIPI
4557,28/05/2011,IIIP,PIIP,PIII,PPPI,PIII
4558,01/06/2011,PIPI,PPIP,PPIP,IPPP,PIPI
4559,04/06/2011,PPPP,IIPP,PPIP,PPPP,IPIP
4560,08/06/2011,PPPI,IIII,IPPP,IPPP,IPPP
4561,11/06/2011,IPIP,IIPP,PPIP,PIIP,IPIP
4562,15/06/2011,PPPI,PPPI,IPIP,IPPI,IIPI
4563,18/06/2011,PIPP,PPIP,PPIP,PIPI,IPIP
4564,22/06/2011,PIPI,PPPI,PIPI,PIII,IIPP
4565,25/06/2011,IIIP,PPPP,PPPP,PPPP,PPII
4566,29/06/2011,IIII,PPIP,IPIP,IIII,PPPI
4567,02/07/2011,IPPI,PIIP,IIPP,IPII,PIPP
4568,06/07/2011,PIPP,PPIP,IPII,PIPI,PPPP
4569,09/07/2011,IIII,IIIP,PPPP,PIIP,PPIP
4570,13/07/2011,IPII,IIIP,PIIP,PPPI,IIIP
4571,16/07/2011,IPIP,PIIP,IIPI,IIII,PIPI
4572,20/07/2011,IIIP,PIIP,IPPP,PIPP,PPIP
4573,23/07/2011,IPIP,PIPP,IIIP,IPIP,PIPI
4574,27/07/2011,PPPI,IPIP,IIPP,PPIP,PPIP
4575,30/07/2011,PPPP,PPPI,IPIP,IPIP,PPIP
4576,03/08/2011,PIIP,PIPI,PIII,IIPI,IIPP
4577,06/08/2011,PPIP,IPIP,IPII,PPPI,PIII
4578,10/08/2011,IPII,PIPI,IPPP,IPII,IPIP
4579,13/08/2011,PIPI,IIPP,PIPI,PPII,PIII
4580,17/08/2011,IIPI,IIPP,IPPI,IIIP,PPPI
4581,20/08/2011,PIIP,PPPI,PIPP,IPPP,PIPP
4582,24/08/2011,IIPI,IIPP,PIII,PIIP,IPPP
4583,27/08/2011,PPPP,PIPP,IIPI,IIIP,PIII
4584,31/08/2011,PIIP,IPIP,PPIP,IIPP,PIPP
4585,03/09/2011,PIII,IIIP,PIPP,PPII,IPPI
4586,08/09/2011,IPIP,IIIP,IIPI,IPPI,IIPI
4587,10/09/2011,PIPI,IPIP,IIIP,PPIP,PIIP
4588,14/09/2011,PPPP,IIIP,IIII,IPIP,IPPI
4589,17/09/2011,PIIP,IPPP,PPPP,IIIP,IPIP
4590,21/09/2011,PIPP,PPPI,PIIP,PIPI,PPIP
4591,24/09/2011,PPPP,IIIP,IIPP,PPPI,PIPP
4592,28/09/2011,IIPP,PPIP,IIII,IPII,PPPI
4593,01/10/2011,PIPI,PIII,PPPI,IPPP,IPPI
4594,05/10/2011,PIII,IPII,PIIP,PIPI,IIPI
4595,08/10/2011,IIIP,IIII,IPII,PPII,PPIP
4596,13/10/2011,IPIP,IPPP,IPPP,IIII,IIPI
4597,15/10/2011,IIPP,IIII,PPII,PIII,IPII
4598,19/10/2011,IIIP,PIPI,PPPI,IIIP,PIPP
4599,22/10/2011,IPPI,PPPI,PPPP,PIPI,IPII
4600,26/10/2011,PPII,IPIP,IIII,IPPP,IIII
4601,29/10/2011,PPPI,IIPI,IPII,IPPI,IIII
4602,03/11/2011,IIPP,IPII,PPPP,IPPI,IIPI
4603,05/11/2011,IIPP,IIPP,PIII,IPPP,PIPP
4604,09/11/2011,IPIP,IIIP,IIPI,IIPP,IIPP
4605,12/11/2011,IPII,IPII,IIPI,PPII,IPIP
4606,16/11/2011,IPPP,PPIP,PPPI,IIII,PIPI
4607,19/11/2011,PIIP,PIIP,PIPP,IIPP,PPII
4608,23/11/2011,PPPP,IIPI,IIPP,IPPI,IPPP
4609,26/11/2011,PPII,PPPP,IPPP,IPIP,IIII
4610,30/11/2011,IIII,IIPP,PIPI,IPPP,IIPP
4611,03/12/2011,IIPI,PIPP,IPPP,PPPP,IIPP
4612,07/12/2011,PPPP,IIII,IPPI,IPPI,IPII
4613,10/12/2011,IIPP,IPPI,IIII,IPII,IPPI
4614,14/12/2011,PPPI,PPIP,IPIP,PPII,PIPI
4615,17/12/2011,PPPI,PIPP,IIPI,IPPP,IIIP
4616,21/12/2011,PPII,PIPP,IPPP,PPPI,IPPP
4617,24/12/2011,PPIP,PPII,IIPI,IPII,IIII
4618,28/12/2011,PIPI,IPIP,PPIP,IPPP,IIII
4619,31/12/2011,IPII,IIII,IIII,IIII,PIPP
4620,04/01/2012,IPII,PIPI,IPII,IIPI,PIPP
4621,07/01/2012,IIII,PIIP,IPIP,PIIP,IIPP
4622,11/01/2012,IPPI,PIII,PIPI,PPPI,PPPP
4623,14/01/2012,IIPP,PIIP,PIII,IIII,PPPP
4624,18/01/2012,IIIP,PIPI,PPII,IIPI,IPII
4625,21/01/2012,IPPI,IIPP,IIPP,PIPP,PPPI
4626,25/01/2012,PIII,PIPP,PIIP,PIPP,PPII
4627,28/01/2012,IIII,IPPP,IIIP,PIPP,IPII
4628,01/02/2012,IIPI,IIII,PIPI,PPPI,IIPI
4629,04/02/2012,PIPP,IIII,PPPI,PIII,PIIP
4630,08/02/2012,IPPP,IPPI,PIPI,PPIP,IIIP
4631,11/02/2012,PPIP,PIPP,PPPP,PIPP,IPIP
4632,15/02/2012,PPPI,PIPI,IIIP,PPPI,PPPP
4633,18/02/2012,IIII,PPII,PIPI,IIPI,IIPI
4634,22/02/2012,PIPI,PIIP,PPPP,IPPI,PPPP
4635,25/02/2012,IIIP,IIPP,PPIP,PIIP,PIII
4636,29/02/2012,IIIP,PPPP,IPPI,IIIP,PIII
4637,03/03/2012,IIII,PPIP,IIPI,IIIP,IPPI
4638,07/03/2012,IIPP,IPPI,PPIP,IIII,PPIP
4639,10/03/2012,IPIP,PIIP,IIPI,PPPI,IPIP
4640,14/03/2012,PIPP,PIII,IIII,PPPI,PIII
4641,17/03/2012,IIIP,PIII,PPPI,IPPI,IPIP
4642,21/03/2012,IIPI,IIII,PPII,PPIP,IIPP
4643,24/03/2012,IPIP,PIIP,PPPI,IIII,IIPP
4644,28/03/2012,IIIP,IPPP,PPPP,PIPI,PIPP
4645,31/03/2012,PPPI,IIII,PPII,PPIP,IPPI
4646,04/04/2012,PIPP,IIPP,PPPI,IPIP,PIIP
4647,07/04/2012,PIPP,PIIP,IPII,PIPP,IPPP
4648,11/04/2012,IIPP,IIPP,PPPP,IIPP,PPPP
4649,14/04/2012,PPII,IIPI,PIPP,PIII,PPPI
4650,18/04/2012,IPPP,IIPI,IPIP,PIPP,IIPI
4651,20/04/2012,PPII,PPII,IIIP,PPII,PPPP
4652,25/04/2012,PIPP,IIPI,PIPP,IPIP,IIII
4653,28/04/2012,PPII,PIPI,IPIP,IPIP,PIPP
4654,02/05/2012,PPII,PIPP,IPII,IIPI,PPIP
4655,05/05/2012,IIIP,PIIP,PPII,PIPI,IPII
4656,09/05/2012,PIII,IPII,IPIP,PPIP,PPPP
4657,12/05/2012,PPIP,PIPP,IIIP,IIPI,IPII
4658,16/05/2012,PIPP,IPPI,PIPP,IIIP,IIPP
4659,19/05/2012,IPIP,PIPI,PPIP,PPIP,IPPP
4660,23/05/2012,IIPI,PIIP,IIPI,IPPP,PPIP
4661,26/05/2012,IIIP,PPPP,PIIP,IPPP,PIIP
4662,30/05/2012,PIPI,PPPI,IIPI,PIII,IPIP
4663,02/06/2012,IPPP,PIPP,PIPP,IIPI,PIII
4664,06/06/2012,IIPP,PIIP,PIPI,IIII,IPPP
4665,09/06/2012,PIPI,IPPP,IPII,PPII,PPPI
4666,13/06/2012,PPIP,IIPI,PIPP,PIPI,PIIP
4667,16/06/2012,IIPP,PIPP,PPPP,PPIP,IIII
4668,20/06/2012,PPPI,PIII,PIII,IPPI,IIIP
4669,23/06/2012,PIPP,IPPI,PPPP,PIIP,IPIP
4670,27/06/2012,PPII,IPPI,IPIP,IPIP,IPII
4671,30/06/2012,PPIP,PPPP,IIPI,IIPI,PIPI
4672,04/07/2012,PIII,IIPP,IPPP,PPII,IPIP
4673,07/07/2012,PPIP,PPPI,IIPI,IIPI,PPPP
4674,11/07/2012,IPII,IPII,IPPI,IPPI,IIIP
4675,14/07/2012,PIIP,PIPI,PPPI,IPPI,IIIP
4676,18/07/2012,PIPP,IPPI,IPPI,IIII,IPII
4677,21/07/2012,IIII,IPPP,IPIP,IPII,IIIP
4678,25/07/2012,IPPP,PPPP,IIPP,PPIP,PIPI
4679,28/07/2012,PPPI,PIPI,IIPP,PPPI,PIIP
4680,01/08/2012,PPPP,PIPI,IIPP,IIPP,PIPI
4681,04/08/2012,PIPI,PIPI,PPIP,IIPP,IIPI
4682,08/08/2012,IIPI,PIII,IPPI,PIPI,IIPI
4683,11/08/2012,PPII,PIII,IPII,IIPI,IPII
4684,15/08/2012,PIPP,PIPP,IPII,IPPP,IPII
4685,18/08/2012,PIPP,PIIP,IIPP,PPIP,PIIP
4686,22/08/2012,PIIP,IIII,IPIP,PIPP,PPII
4687,25/08/2012,IPII,IIII,PIPP,IIPP,PPIP
4688,29/08/2012,IPPP,IPIP,IIII,PPPP,PIIP
4689,01/09/2012,IIPP,PIPP,IIPI,PPIP,PPPI
4690,05/09/2012,PIII,PPII,PPIP,IIII,IPIP
4691,08/09/2012,PPII,IIPP,IPPP,PIPI,IPII
4692,12/09/2012,IPPP,PIIP,IIIP,PIPI,IPIP
4693,15/09/2012,IIIP,PIPI,IPPP,PIII,IIIP
4694,19/09/2012,IPIP,PIII,IIIP,IPPI,PPPP
4695,22/09/2012,PPPP,IPPP,IPII,IIIP,IIPP
4696,26/09/2012,PPPP,PIPP,PIIP,IPIP,IPII
4697,29/09/2012,IPIP,PIII,PPII,IPIP,PIII
4698,03/10/2012,PIPI,PIII,IIPP,IPII,IIII
4699,06/10/2012,PPPP,IIPP,IIII,IPPI,IPIP
4700,10/10/2012,IPIP,PIPI,PIPP,PPII,IIIP
4701,13/10/2012,IIPP,PPPP,PPPI,IIPP,IPPI
4702,17/10/2012,IPPP,PIPP,PPII,PPIP,PPPP
4703,20/10/2012,PIIP,IPIP,PPII,IIII,PIIP
4704,24/10/2012,IPPP,PPPI,PIIP,IPIP,PIPI
4705,27/10/2012,PIII,IPPP,PPPP,PIII,IPPI
4706,31/10/2012,PIPP,IIIP,IIIP,PPII,IIIP
4707,03/11/2012,IIII,PIIP,IIII,PPPI,PPIP
4708,07/11/2012,IPPP,PPPP,IIPP,PIII,IPPP
4709,10/11/2012,PIPP,IIIP,IPPP,IPIP,IPII
4710,14/11/2012,PPPP,PPPI,PPPP,IIII,PIPP
4711,17/11/2012,IIPI,PIPP,PIPP,IPIP,IPIP
4712,21/11/2012,IIPP,PPPP,IIII,PPIP,PPPP
4713,24/11/2012,IIPP,IPIP,IPII,PIIP,PIIP
4714,28/11/2012,PPPI,IIPP,PPIP,IIIP,PIIP
4715,01/12/2012,PPIP,PIPI,PIII,PPII,IPPI
4716,05/12/2012,IPPI,IIPI,PIPI,PIPI,PIPP
4717,08/12/2012,PIIP,PPIP,PIIP,IIPP,PIII
4718,12/12/2012,PPIP,PPIP,IPPP,PPIP,IPPP
4719,15/12/2012,PIPP,IPPI,PPPI,PPII,PPIP
4720,19/12/2012,IIIP,PIPP,PPIP,PIII,PIPP
4721,22/12/2012,IPII,PIPI,IIII,PIIP,PPIP
4722,26/12/2012,IIII,IPPI,IPPI,IIII,PIPI
4723,29/12/2012,PIPI,PIIP,PIIP,PPPP,IPPP
4724,02/01/2013,IIPI,PIPP,PPPP,IPII,PPPI
4725,05/01/2013,PPPI,PIII,PPII,IIPI,IPIP
4726,09/01/2013,PPIP,PPIP,PPPP,IPII,PIPI
4727,12/01/2013,IIIP,PPIP,IPII,IPIP,PIII
4728,16/01/2013,IPIP,IIPP,IPII,PIIP,IPPP
4729,19/01/2013,PIII,IPII,IPPP,PPII,IPPI
4730,23/01/2013,PIPI,PIPP,IIII,IPIP,PIPI
4731,26/01/2013,IIPI,IIPI,PIPP,PIPI,IIIP
4732,30/01/2013,PPPI,IIII,PIII,IPIP,PIPI
4733,02/02/2013,PPII,PPII,IPII,PIPP,PIPI
4734,06/02/2013,IIPP,IIPI,PIII,IIII,PIPP
4735,09/02/2013,PPPP,IIPP,PPPI,PPPI,PPIP
4736,13/02/2013,PPIP,PPII,IPPI,PPII,IPPP
4737,16/02/2013,IIPI,IPPI,PIIP,IIIP,IIPP
4738,20/02/2013,IIPP,PIII,IIPI,PPII,IIIP
4739,23/02/2013,IPIP,PIPP,IPII,IPPP,IIII
4740,27/02/2013,PIII,PPPP,IPII,PPPP,PPII
4741,02/03/2013,PIPI,PIII,IIIP,IPPI,PPIP
4742,06/03/2013,IIPP,PIIP,PPPI,PIIP,PPPP
4743,09/03/2013,PPPP,IPPP,IPPI,IPPP,PPIP
4744,13/03/2013,PIII,PPIP,IPIP,IPPI,PPIP
4745,16/03/2013,PPIP,PIII,PIPP,PIIP,IPPP
4746,20/03/2013,IPPI,PPII,IIIP,IIPI,PIIP
4747,23/03/2013,PPPI,IPPI,PPII,IIIP,IPPP
4748,27/03/2013,PPPP,PIII,PPPI,IIII,IIPP
4749,30/03/2013,PIII,IPPP,PPII,IIIP,PIPI
4750,03/04/2013,PPIP,PIIP,PPPI,IIPP,IIPI
4751,06/04/2013,PPPP,IPIP,IPPP,IPIP,PPPP
4752,10/04/2013,IIPI,PPII,IPIP,PIPI,PIIP
4753,13/04/2013,PPPP,IIPP,IIIP,IIPP,IPPP
4754,17/04/2013,IIPP,IIPP,IPIP,IPPP,IIPP
4755,20/04/2013,IPII,IPII,PPPP,IIIP,IPPP
4756,24/04/2013,PPPP,PPIP,PPII,IPPI,IPPP
4757,27/04/2013,PPPP,PPPP,IIII,IPPI,IPPI
4758,30/04/2013,IPII,PPPI,PIIP,PPPP,PPII
4759,04/05/2013,PIPI,PPPI,IPII,IPII,PPII
4760,08/05/2013,PPIP,IPPI,PIII,IPIP,PIIP
4761,11/05/2013,PIII,PPIP,IPPI,PPII,PPII
4762,15/05/2013,PIPI,IPIP,PIIP,IPPI,IIPI
4763,18/05/2013,PPII,PPIP,PPPI,IPPI,PPPP
4764,22/05/2013,IPPI,IIPP,IPPI,IPII,PIII
4765,25/05/2013,IPPI,IPPP,PIPI,IIII,IIII
4766,29/05/2013,IIPI,IPPI,PIPI,PIII,PPPP
4767,01/06/2013,IPPP,IIIP,IPPI,IIPI,IPPP
4768,05/06/2013,IPIP,IIII,PIII,IPII,IPPP
4769,08/06/2013,PIPI,PPPP,PPIP,IIII,PPIP
4770,12/06/2013,PPII,PPII,IIPP,PPII,PPPI
4771,15/06/2013,IIPP,PIIP,PPPP,PIPP,PIPI
4772,19/06/2013,PIPI,PPIP,PPIP,IPPI,IIII
4773,22/06/2013,IIII,PIPI,PIIP,PIPI,PPPP
4774,26/06/2013,PPPP,IIIP,IIIP,IPII,IIIP
4775,29/06/2013,PPIP,IIPI,PIPI,PIPI,IIPI
4776,03/07/2013,IIIP,PIPI,IIII,PIPP,PPII
4777,06/07/2013,IIIP,PIPP,PPPP,IIPI,PPIP
4778,10/07/2013,PPPI,IPPI,PIII,PIIP,IIPP
4779,13/07/2013,IIIP,IPII,PPPP,IPIP,IPPP
4780,17/07/2013,IIPI,PPIP,IPIP,IIPP,PPPP
4781,20/07/2013,IIPP,PPII,IIPI,PIIP,PIPP
4782,24/07/2013,IPIP,IPPI,IIPI,IPIP,PIII
4783,27/07/2013,IIII,IIIP,PIII,IIIP,IPPP
4784,31/07/2013,IPII,PIII,PPII,PPIP,PPIP
4785,03/08/2013,PPIP,PPII,PIII,IIPP,PPII
4786,07/08/2013,PPII,PPPI,PIPI,PIIP,IPPP
4787,10/08/2013,PPPI,PPPP,IIII,IPII,IIPI
4788,14/08/2013,IPIP,PPII,PPPI,IIIP,PPPI
4789,17/08/2013,IPIP,IPII,IIII,IPII,IIIP
4790,21/08/2013,PIIP,IIPP,IPII,PPPI,PPPP
4791,24/08/2013,IPPI,PPPI,IIPI,IPII,PIPI
4792,28/08/2013,PIPI,IPPI,IIPP,IIPI,IIII
4793,31/08/2013,IPII,IIII,PPII,PPII,IIIP
4794,04/09/2013,IIII,IPIP,PPPP,IIIP,PPII
4795,06/09/2013,PPII,IPIP,IPPI,IIII,PPII
4796,11/09/2013,IPPP,IIPP,IIPP,IPII,IIII
4797,14/09/2013,IIII,PPPP,IPPP,IPPP,IPPI
4798,18/09/2013,IIII,IPPI,PIPI,PIII,PIPI
4799,21/09/2013,PIPI,IPII,PPIP,PPIP,PPPP
4800,25/09/2013,PPPI,IPPP,PPIP,PPII,PPPP
4801,28/09/2013,IPPP,IPII,IIPP,PPPI,PIIP
4802,02/10/2013,IPII,PIIP,IPIP,PPII,IPIP
4803,05/10/2013,IPIP,IPIP,PPPP,IIPI,PPPI
4804,09/10/2013,IPII,IIII,PPII,IPII,IIII
4805,11/10/2013,IIPP,IPII,PIPI,IIIP,PPPI
4806,16/10/2013,PPII,IPII,PPPP,PIII,IIIP
4807,19/10/2013,IPPP,IPPP,IIPI,PPPI,PPIP
4808,23/10/2013,IPIP,PIII,PIPI,PIIP,PIII
4809,26/10/2013,PPIP,IIPP,IIPP,IIIP,IIII
4810,30/10/2013,PIPI,PPPI,PPPI,IIPP,IPIP
4811,01/11/2013,PPPI,PPPP,IPPP,PIPI,IIPI
4812,06/11/2013,IIPI,PIPP,PIPI,IIII,IIIP
4813,09/11/2013,PIIP,PIPI,PPPI,PPII,PPII
4814,13/11/2013,IPPI,IIPP,PIIP,PIIP,PPII
4815,16/11/2013,IPPI,PPPP,IPII,PPPI,PPPI
4816,20/11/2013,IPPI,PPPP,PIPP,PPII,PPII
4817,23/11/2013,PIIP,IIII,PPPP,IPIP,PPIP
